user_id,total_revenue,avg_monthly_revenue,lifetime_months
2365,449.23,112.31,4
2366,266.22,33.28,8
2367,446.49,34.35,13
2368,87.64,3.65,24
2369,156.25,9.77,16
2370,122.22,7.19,17
2371,124.95,5.95,21
2372,202.47,9.64,21
2373,136.06,6.48,21
2374,481.75,120.44,4
2375,219.79,18.32,12
2376,431.43,26.96,16
2377,499.96,33.33,15
2378,458.19,24.12,19
2379,162.79,14.8,11
2380,464.06,46.41,10
2381,216.68,10.83,20
2382,323.82,24.91,13
2383,487.93,27.11,18
2384,481.67,20.07,24
2385,12.78,0.53,24
2386,487.36,20.31,24
2387,20.88,1.1,19
2388,132.73,16.59,8
2389,140.87,17.61,8
2390,486.75,69.54,7
2391,56.4,2.97,19
2392,314.98,31.5,10
2393,402.15,33.51,12
2394,358.25,119.42,3
2395,96.35,4.01,24
2396,196.87,10.94,18
2397,19.43,3.89,5
2398,217.01,27.13,8
2399,390.82,27.92,14
2400,497.41,49.74,10
2401,368.73,16.03,23
2402,448.07,89.61,5
2403,166.59,11.11,15
2404,338.85,18.83,18
2405,480.13,32.01,15
2406,43.51,3.35,13
2407,12.98,1.44,9
2408,486.32,21.14,23
2409,333.0,13.88,24
2410,161.7,12.44,13
2411,29.56,9.85,3
2412,11.22,1.4,8
2413,281.06,21.62,13
2414,264.2,15.54,17
2415,31.31,3.91,8
2416,153.12,7.66,20
2417,333.72,83.43,4
2418,287.33,15.96,18
2419,401.37,57.34,7
2420,214.01,21.4,10
2421,135.74,7.98,17
2422,104.68,5.51,19
2423,449.86,449.86,1
2424,274.73,34.34,8
2425,490.5,98.1,5
2426,261.12,65.28,4
2427,287.06,71.77,4
2428,486.37,21.15,23
2429,10.33,1.29,8
2430,411.8,29.41,14
2431,152.08,76.04,2
2432,181.39,10.67,17
2433,131.45,11.95,11
2434,99.63,11.07,9
2435,344.33,31.3,11
2436,52.62,2.77,19
2437,185.32,37.06,5
2438,370.58,41.18,9
2439,79.95,3.48,23
2440,106.28,106.28,1
2441,38.22,6.37,6
2442,457.66,457.66,1
2443,201.73,100.86,2
2444,152.14,12.68,12
2445,29.63,29.63,1
2446,347.09,34.71,10
2447,355.73,355.73,1
2448,264.13,29.35,9
2449,471.66,27.74,17
2450,112.44,6.25,18
2451,118.21,4.93,24
2452,421.38,35.12,12
2453,277.4,30.82,9
2454,382.67,42.52,9
2455,390.69,19.53,20
2456,245.05,30.63,8
2457,412.26,34.35,12
2458,48.85,6.11,8
2459,72.74,5.6,13
2460,357.91,16.27,22
2461,313.52,313.52,1
2462,243.07,243.07,1
2463,379.96,38.0,10
2464,53.94,2.25,24
2465,305.98,61.2,5
2466,484.24,23.06,21
2467,70.98,4.18,17
2468,293.7,36.71,8
2469,368.35,40.93,9
2470,322.21,46.03,7
2471,256.15,42.69,6
2472,124.27,12.43,10
2473,315.23,17.51,18
2474,240.41,48.08,5
2475,243.25,20.27,12
2476,121.18,5.77,21
2477,341.37,37.93,9
2478,289.06,20.65,14
2479,375.19,28.86,13
2480,234.03,26.0,9
2481,109.91,8.45,13
2482,423.05,28.2,15
2483,18.9,1.26,15
2484,126.47,6.02,21
2485,379.8,23.74,16
2486,252.63,14.04,18
2487,95.27,7.33,13
2488,422.32,18.36,23
2489,222.9,13.11,17
2490,496.95,41.41,12
2491,203.53,29.08,7
2492,126.19,6.01,21
2493,293.21,48.87,6
2494,122.56,5.33,23
2495,316.8,35.2,9
2496,343.73,15.62,22
2497,29.38,9.79,3
2498,489.99,23.33,21
2499,449.61,49.96,9
2500,311.68,16.4,19
2501,145.09,145.09,1
2502,271.6,30.18,9
2503,490.52,27.25,18
2504,220.82,24.54,9
2505,428.38,42.84,10
2506,322.95,64.59,5
2507,487.17,60.9,8
2508,129.57,9.25,14
2509,117.74,13.08,9
2510,137.1,137.1,1
2511,338.47,169.24,2
2512,144.03,28.81,5
2513,460.96,65.85,7
2514,154.31,77.16,2
2515,354.84,50.69,7
2516,490.25,81.71,6
2517,337.09,15.32,22
2518,338.42,24.17,14
2519,256.16,15.07,17
2520,420.4,210.2,2
2521,353.93,27.23,13
2522,115.26,6.78,17
2523,410.29,410.29,1
2524,95.69,15.95,6
2525,236.41,13.13,18
2526,462.71,23.14,20
2527,462.03,28.88,16
2528,136.01,136.01,1
2529,482.55,26.81,18
2530,54.33,2.47,22
2531,134.37,9.6,14
2532,192.54,48.13,4
2533,368.74,23.05,16
2534,71.68,5.97,12
2535,487.94,24.4,20
2536,342.35,21.4,16
2537,268.67,268.67,1
2538,121.05,121.05,1
2539,412.88,29.49,14
2540,364.84,40.54,9
2541,367.61,17.51,21
2542,466.21,31.08,15
2543,421.84,26.36,16
2544,146.92,7.73,19
2545,295.87,14.79,20
2546,466.29,38.86,12
2547,466.08,155.36,3
2548,213.53,213.53,1
2549,23.79,23.79,1
2550,448.46,34.5,13
2551,412.18,27.48,15
2552,374.54,31.21,12
2553,373.03,16.96,22
2554,18.29,6.1,3
2555,231.63,19.3,12
2556,365.88,365.88,1
2557,435.06,87.01,5
2558,79.66,5.31,15
2559,292.65,12.72,23
2560,58.55,4.18,14
2561,14.62,3.65,4
2562,216.88,19.72,11
2563,129.39,5.63,23
2564,422.39,42.24,10
2565,419.52,59.93,7
2566,489.52,61.19,8
2567,372.12,37.21,10
2568,231.71,25.75,9
2569,328.41,27.37,12
2570,408.3,68.05,6
2571,34.19,2.63,13
2572,94.31,7.25,13
2573,428.79,18.64,23
2574,116.24,4.84,24
2575,418.3,24.61,17
2576,147.85,13.44,11
2577,48.39,2.2,22
2578,183.43,9.17,20
2579,256.49,10.69,24
2580,191.01,10.05,19
2581,73.6,3.5,21
2582,483.85,24.19,20
2583,211.52,12.44,17
2584,379.04,22.3,17
2585,239.89,12.63,19
2586,145.75,18.22,8
2587,126.33,18.05,7
2588,17.26,0.91,19
2589,125.15,5.69,22
2590,298.08,37.26,8
2591,256.45,10.69,24
2592,368.37,26.31,14
2593,274.83,24.98,11
2594,244.28,14.37,17
2595,196.06,8.91,22
2596,274.55,22.88,12
2597,61.66,5.61,11
2598,180.12,9.01,20
2599,237.35,237.35,1
2600,120.22,20.04,6
2601,138.43,23.07,6
2602,114.57,5.21,22
2603,205.11,41.02,5
2604,228.85,28.61,8
2605,234.77,10.21,23
2606,116.23,8.3,14
2607,139.31,12.66,11
2608,354.62,14.78,24
2609,281.32,56.26,5
2610,152.74,6.94,22
2611,359.05,39.89,9
2612,127.81,42.6,3
2613,499.81,21.73,23
2614,474.56,237.28,2
2615,179.72,59.91,3
2616,240.59,10.94,22
2617,282.01,14.84,19
2618,300.68,15.83,19
2619,324.29,23.16,14
2620,126.83,18.12,7
2621,200.75,10.57,19
2622,397.25,18.06,22
2623,185.69,12.38,15
2624,20.39,1.85,11
2625,423.46,19.25,22
2626,313.81,19.61,16
2627,116.09,7.74,15
2628,458.69,20.85,22
2629,67.16,2.92,23
2630,394.1,56.3,7
2631,36.21,2.13,17
2632,204.54,17.04,12
2633,266.79,14.82,18
2634,42.7,14.23,3
2635,245.97,17.57,14
2636,173.8,43.45,4
2637,118.29,6.23,19
2638,73.51,5.25,14
2639,304.77,50.79,6
2640,369.2,41.02,9
2641,244.54,22.23,11
2642,11.93,0.7,17
2643,215.12,15.37,14
2644,457.49,45.75,10
2645,164.95,6.87,24
2646,499.92,99.98,5
2647,481.12,32.07,15
2648,159.26,79.63,2
2649,63.19,3.95,16
2650,442.91,88.58,5
2651,37.97,3.8,10
2652,404.2,28.87,14
2653,258.94,28.77,9
2654,20.24,1.19,17
2655,224.83,44.97,5
2656,271.35,13.57,20
2657,325.51,14.8,22
2658,249.32,27.7,9
2659,217.71,12.1,18
2660,183.33,7.97,23
2661,199.88,16.66,12
2662,413.12,41.31,10
2663,496.43,27.58,18
2664,84.87,4.24,20
2665,169.47,169.47,1
2666,306.4,51.07,6
2667,494.88,21.52,23
2668,353.03,32.09,11
2669,387.33,96.83,4
2670,99.44,99.44,1
2671,388.7,194.35,2
2672,97.12,97.12,1
2673,256.19,12.81,20
2674,357.15,39.68,9
2675,30.42,3.8,8
2676,83.93,13.99,6
2677,75.99,3.45,22
2678,300.34,14.3,21
2679,360.63,30.05,12
2680,458.52,35.27,13
2681,252.25,50.45,5
2682,28.08,7.02,4
2683,488.17,244.09,2
2684,396.62,24.79,16
2685,383.79,34.89,11
2686,142.12,20.3,7
2687,14.78,1.06,14
2688,391.49,21.75,18
2689,424.85,23.6,18
2690,216.71,27.09,8
2691,288.35,288.35,1
2692,217.22,10.86,20
2693,240.57,40.09,6
2694,116.48,8.96,13
2695,47.71,23.86,2
2696,392.2,24.51,16
2697,139.2,7.73,18
2698,185.9,26.56,7
2699,347.89,173.94,2
2700,175.73,12.55,14
2701,38.92,5.56,7
2702,438.63,146.21,3
2703,341.4,17.07,20
2704,467.73,23.39,20
2705,478.48,25.18,19
2706,273.48,13.67,20
2707,224.6,18.72,12
2708,50.84,2.42,21
2709,61.93,2.95,21
2710,253.69,126.84,2
2711,153.53,8.53,18
2712,55.61,5.06,11
2713,348.51,174.25,2
2714,346.65,21.67,16
2715,394.11,19.71,20
2716,349.39,16.64,21
2717,343.58,15.62,22
2718,184.48,14.19,13
2719,285.92,23.83,12
2720,203.11,40.62,5
2721,92.15,10.24,9
2722,276.33,39.48,7
2723,249.06,13.84,18
2724,452.36,26.61,17
2725,435.0,31.07,14
2726,94.39,4.97,19
2727,154.76,51.59,3
2728,52.43,4.03,13
2729,222.91,37.15,6
2730,132.23,13.22,10
2731,209.21,9.96,21
2732,43.77,5.47,8
2733,58.73,2.67,22
2734,123.4,15.43,8
2735,475.69,237.84,2
2736,129.21,6.15,21
2737,407.84,101.96,4
2738,319.56,29.05,11
2739,304.84,20.32,15
2740,403.63,23.74,17
2741,218.0,9.08,24
2742,120.45,17.21,7
2743,435.55,25.62,17
2744,489.69,163.23,3
2745,301.3,150.65,2
2746,336.01,21.0,16
2747,365.32,22.83,16
2748,280.21,13.34,21
2749,285.53,11.9,24
2750,406.29,17.66,23
2751,97.51,4.24,23
2752,72.19,18.05,4
2753,376.7,376.7,1
2754,223.77,20.34,11
2755,220.65,18.39,12
2756,415.49,138.5,3
2757,114.91,6.38,18
2758,72.18,3.28,22
2759,99.95,5.88,17
2760,125.31,7.83,16
2761,101.01,33.67,3
2762,63.39,4.88,13
2763,271.08,14.27,19
2764,101.73,5.98,17
2765,198.06,33.01,6
2766,77.45,4.3,18
2767,400.13,23.54,17
2768,485.97,97.19,5
2769,351.64,117.21,3
2770,474.58,27.92,17
2771,276.68,34.59,8
2772,489.37,20.39,24
2773,24.53,6.13,4
2774,252.96,21.08,12
2775,16.31,0.86,19
2776,423.01,84.6,5
2777,234.73,234.73,1
2778,201.62,100.81,2
2779,49.91,2.77,18
2780,50.28,4.19,12
2781,228.66,76.22,3
2782,92.42,18.48,5
2783,375.27,93.82,4
2784,303.64,25.3,12
2785,13.74,0.62,22
2786,102.59,4.66,22
2787,162.05,8.1,20
2788,443.38,27.71,16
2789,284.42,71.11,4
2790,488.39,22.2,22
2791,443.03,44.3,10
2792,379.94,63.32,6
2793,64.44,4.6,14
2794,351.09,39.01,9
2795,103.62,11.51,9
2796,13.8,2.3,6
2797,437.99,27.37,16
2798,415.86,51.98,8
2799,188.15,8.96,21
2800,407.61,37.06,11
2801,392.74,30.21,13
2802,429.15,33.01,13
2803,203.71,15.67,13
2804,247.66,11.26,22
2805,441.58,44.16,10
2806,465.86,77.64,6
2807,129.67,25.93,5
2808,121.0,6.72,18
2809,58.76,2.94,20
2810,418.39,83.68,5
2811,268.87,29.87,9
2812,37.54,1.79,21
2813,338.86,21.18,16
2814,51.85,25.93,2
2815,60.08,60.08,1
2816,205.79,14.7,14
2817,280.18,13.34,21
2818,361.84,40.2,9
2819,267.48,133.74,2
2820,412.25,17.18,24
2821,314.15,28.56,11
2822,17.42,0.83,21
2823,201.87,8.78,23
2824,146.34,36.59,4
2825,311.83,15.59,20
2826,452.36,64.62,7
2827,237.37,79.12,3
2828,434.0,72.33,6
2829,440.47,73.41,6
2830,14.18,0.64,22
2831,32.69,1.72,19
2832,475.94,36.61,13
2833,444.5,88.9,5
2834,391.46,130.49,3
2835,351.67,31.97,11
2836,433.69,19.71,22
2837,410.77,29.34,14
2838,340.19,42.52,8
2839,60.31,6.7,9
2840,36.55,3.05,12
2841,134.8,7.93,17
2842,262.08,15.42,17
2843,83.04,11.86,7
2844,334.39,13.93,24
2845,193.45,17.59,11
2846,407.24,17.71,23
2847,135.7,9.05,15
2848,73.13,18.28,4
2849,48.38,6.05,8
2850,453.78,75.63,6
2851,82.58,11.8,7
2852,255.92,17.06,15
2853,335.5,47.93,7
2854,396.16,33.01,12
2855,193.93,32.32,6
2856,38.15,1.82,21
2857,314.66,13.11,24
2858,320.52,15.26,21
2859,348.48,20.5,17
2860,88.83,5.23,17
2861,226.8,226.8,1
2862,140.07,6.37,22
2863,39.64,3.3,12
2864,65.63,8.2,8
2865,94.75,15.79,6
2866,390.78,48.85,8
2867,469.24,42.66,11
2868,386.84,20.36,19
2869,173.65,8.68,20
2870,167.49,7.98,21
2871,374.24,34.02,11
2872,279.49,12.15,23
2873,41.49,3.19,13
2874,242.47,20.21,12
2875,125.31,31.33,4
2876,419.95,419.95,1
2877,115.58,57.79,2
2878,230.28,17.71,13
2879,172.66,19.18,9
2880,284.74,15.82,18
2881,404.35,28.88,14
2882,286.34,16.84,17
2883,250.62,10.9,23
2884,317.55,15.12,21
2885,323.83,15.42,21
2886,275.6,30.62,9
2887,361.71,20.09,18
2888,211.9,9.21,23
2889,397.52,397.52,1
2890,79.29,39.65,2
2891,212.39,12.49,17
2892,432.72,25.45,17
2893,31.47,6.29,5
2894,231.55,12.86,18
2895,137.83,7.66,18
2896,455.04,30.34,15
2897,324.54,18.03,18
2898,271.46,16.97,16
2899,384.63,76.93,5
2900,370.87,123.62,3
2901,494.66,494.66,1
2902,128.52,5.84,22
2903,76.97,38.48,2
2904,160.52,16.05,10
2905,89.24,4.7,19
2906,224.23,14.01,16
2907,314.6,62.92,5
2908,72.27,3.61,20
2909,138.86,17.36,8
2910,222.3,20.21,11
2911,379.69,19.98,19
2912,119.57,5.43,22
2913,199.23,12.45,16
2914,495.86,495.86,1
2915,137.06,34.27,4
2916,410.76,24.16,17
2917,332.68,166.34,2
2918,271.8,33.98,8
2919,147.27,6.14,24
2920,52.62,2.51,21
2921,62.79,5.71,11
2922,292.16,58.43,5
2923,270.98,33.87,8
2924,395.46,32.95,12
2925,423.32,28.22,15
2926,228.26,28.53,8
2927,242.51,13.47,18
2928,250.14,62.53,4
2929,412.88,18.77,22
2930,179.87,16.35,11
2931,81.35,5.42,15
2932,445.92,148.64,3
2933,257.51,32.19,8
2934,42.38,8.48,5
2935,200.75,50.19,4
2936,374.97,31.25,12
2937,428.12,71.35,6
2938,196.05,32.68,6
2939,145.05,145.05,1
2940,488.77,244.38,2
2941,83.91,11.99,7
2942,289.8,12.08,24
2943,61.47,3.84,16
2944,146.67,8.63,17
2945,227.31,10.82,21
2946,440.53,73.42,6
2947,429.01,26.81,16
2948,225.01,22.5,10
2949,67.16,7.46,9
2950,332.81,20.8,16
2951,117.21,5.86,20
2952,216.07,9.82,22
2953,393.99,197.0,2
2954,448.37,18.68,24
2955,155.25,31.05,5
2956,344.35,21.52,16
2957,123.66,6.51,19
2958,390.69,39.07,10
2959,461.64,153.88,3
2960,281.78,12.81,22
2961,17.47,1.59,11
2962,106.23,8.85,12
2963,114.51,22.9,5
2964,407.61,45.29,9
2965,38.14,5.45,7
2966,239.26,11.96,20
2967,277.76,138.88,2
2968,186.08,11.63,16
2969,413.41,137.8,3
2970,164.05,23.44,7
2971,334.31,41.79,8
2972,403.39,36.67,11
2973,493.02,22.41,22
2974,193.35,64.45,3
2975,151.58,151.58,1
2976,398.62,23.45,17
2977,276.75,25.16,11
2978,488.7,162.9,3
2979,403.0,18.32,22
2980,270.29,135.15,2
2981,131.48,21.91,6
2982,347.99,21.75,16
2983,494.0,41.17,12
2984,487.32,69.62,7
2985,159.9,19.99,8
2986,489.38,163.13,3
2987,399.99,17.39,23
2988,475.48,19.81,24
2989,105.04,8.08,13
2990,199.13,199.13,1
2991,218.6,13.66,16
2992,133.25,6.35,21
2993,153.49,7.31,21
2994,487.05,44.28,11
2995,141.75,7.09,20
2996,384.8,16.73,23
2997,236.5,26.28,9
2998,393.27,19.66,20
2999,444.34,31.74,14
3000,484.63,40.39,12
3001,79.03,7.9,10
3002,212.72,26.59,8
3003,307.12,307.12,1
3004,465.5,21.16,22
3005,312.73,17.37,18
3006,123.3,61.65,2
3007,157.62,78.81,2
3008,265.22,29.47,9
3009,25.88,1.52,17
3010,45.82,2.7,17
3011,323.34,23.1,14
3012,49.08,8.18,6
3013,371.08,16.13,23
3014,281.53,14.08,20
3015,41.03,13.68,3
3016,478.58,79.76,6
3017,118.53,9.12,13
3018,108.02,10.8,10
3019,396.9,49.61,8
3020,249.96,11.36,22
3021,213.12,23.68,9
3022,116.89,11.69,10
3023,114.22,4.97,23
3024,297.36,29.74,10
3025,481.25,34.38,14
3026,70.35,70.35,1
3027,78.49,26.16,3
3028,422.54,105.64,4
3029,170.6,12.19,14
3030,314.37,14.29,22
3031,229.34,16.38,14
3032,19.55,1.78,11
3033,169.13,24.16,7
3034,400.92,19.09,21
3035,34.59,6.92,5
3036,192.99,24.12,8
3037,176.97,25.28,7
3038,446.46,37.2,12
3039,99.84,33.28,3
3040,151.65,8.92,17
3041,377.31,22.19,17
3042,423.19,423.19,1
3043,167.04,9.83,17
3044,96.77,16.13,6
3045,344.14,26.47,13
3046,114.73,28.68,4
3047,190.73,7.95,24
3048,113.13,7.07,16
3049,157.78,14.34,11
3050,56.69,28.34,2
3051,472.27,42.93,11
3052,24.05,4.01,6
3053,161.03,23.0,7
3054,467.42,58.43,8
3055,335.87,41.98,8
3056,340.57,14.81,23
3057,41.53,1.73,24
3058,18.19,1.65,11
3059,39.9,2.85,14
3060,402.74,33.56,12
3061,76.14,3.17,24
3062,182.51,30.42,6
3063,459.54,19.15,24
3064,59.29,3.95,15
3065,411.74,51.47,8
3066,396.26,56.61,7
3067,244.17,122.08,2
3068,409.18,58.45,7
3069,144.65,13.15,11
3070,79.33,4.67,17
3071,311.8,19.49,16
3072,228.67,76.22,3
3073,487.49,69.64,7
3074,432.07,61.72,7
3075,205.27,13.68,15
3076,406.86,27.12,15
3077,388.67,19.43,20
3078,377.09,41.9,9
3079,164.41,9.13,18
3080,27.12,2.47,11
3081,313.74,13.07,24
3082,441.76,55.22,8
3083,32.62,2.51,13
3084,299.22,19.95,15
3085,114.46,14.31,8
3086,302.24,75.56,4
3087,202.3,10.12,20
3088,293.58,15.45,19
3089,481.42,60.18,8
3090,61.34,3.83,16
3091,157.75,19.72,8
3092,408.68,51.09,8
3093,214.42,13.4,16
3094,443.5,21.12,21
3095,41.09,2.05,20
3096,304.69,16.93,18
3097,458.21,30.55,15
3098,134.57,5.85,23
3099,30.85,1.62,19
3100,180.14,10.6,17
3101,491.17,40.93,12
3102,208.16,10.96,19
3103,78.24,39.12,2
3104,220.83,10.52,21
3105,225.99,18.83,12
3106,494.87,23.57,21
3107,68.9,4.05,17
3108,197.54,8.23,24
3109,381.9,29.38,13
3110,283.16,16.66,17
3111,98.7,24.68,4
3112,252.23,11.46,22
3113,415.97,52.0,8
3114,375.17,28.86,13
3115,471.36,157.12,3
3116,135.36,11.28,12
3117,20.43,0.89,23
3118,316.87,26.41,12
3119,485.62,48.56,10
3120,430.13,107.53,4
3121,226.57,15.1,15
3122,436.96,145.65,3
3123,310.36,34.48,9
3124,61.8,8.83,7
3125,329.61,82.4,4
3126,213.02,21.3,10
3127,222.75,37.12,6
3128,426.39,426.39,1
3129,421.5,46.83,9
3130,308.36,14.68,21
3131,346.74,16.51,21
3132,461.12,41.92,11
3133,466.78,51.86,9
3134,102.53,12.82,8
3135,241.86,40.31,6
3136,158.87,12.22,13
3137,415.7,25.98,16
3138,19.02,1.73,11
3139,426.29,213.15,2
3140,98.47,6.56,15
3141,268.79,22.4,12
3142,235.58,47.12,5
3143,409.03,17.04,24
3144,280.26,35.03,8
3145,92.91,3.87,24
3146,493.2,493.2,1
3147,256.52,15.09,17
3148,358.39,358.39,1
3149,494.31,54.92,9
3150,156.48,7.45,21
3151,255.23,10.63,24
3152,294.41,12.8,23
3153,394.67,20.77,19
3154,160.23,6.97,23
3155,384.86,27.49,14
3156,390.0,48.75,8
3157,257.29,15.13,17
3158,23.15,4.63,5
3159,481.92,20.95,23
3160,83.36,4.9,17
3161,199.12,8.66,23
3162,183.03,36.61,5
3163,179.92,19.99,9
3164,424.32,60.62,7
3165,333.46,15.16,22
3166,113.25,8.71,13
3167,268.9,89.63,3
3168,490.49,122.62,4
3169,260.76,23.71,11
3170,140.66,12.79,11
3171,196.0,28.0,7
3172,76.64,5.11,15
3173,347.86,38.65,9
3174,96.44,96.44,1
3175,295.45,13.43,22
3176,24.97,2.77,9
3177,482.07,40.17,12
3178,35.66,4.46,8
3179,132.66,13.27,10
3180,336.14,336.14,1
3181,196.67,15.13,13
3182,90.01,10.0,9
3183,192.75,24.09,8
3184,496.08,99.22,5
3185,243.53,40.59,6
3186,68.58,68.58,1
3187,201.92,10.1,20
3188,253.25,84.42,3
3189,46.66,2.74,17
3190,42.79,1.95,22
3191,72.74,3.16,23
3192,191.42,38.28,5
3193,393.93,32.83,12
3194,440.41,18.35,24
3195,476.69,95.34,5
3196,412.83,18.77,22
3197,403.1,44.79,9
3198,360.22,18.96,19
3199,316.11,14.37,22
3200,170.75,42.69,4
3201,293.91,293.91,1
3202,109.03,4.54,24
3203,64.82,3.24,20
3204,159.6,7.25,22
3205,63.8,7.09,9
3206,297.15,21.22,14
3207,428.67,42.87,10
3208,75.63,4.45,17
3209,25.73,2.14,12
3210,464.79,66.4,7
3211,124.63,124.63,1
3212,442.8,20.13,22
3213,166.32,11.88,14
3214,218.3,9.1,24
3215,480.41,160.14,3
3216,306.94,23.61,13
3217,160.17,53.39,3
3218,498.54,20.77,24
3219,104.25,4.74,22
3220,401.68,19.13,21
3221,120.78,6.36,19
3222,298.53,22.96,13
3223,221.8,10.08,22
3224,415.62,19.79,21
3225,119.01,7.93,15
3226,451.75,64.54,7
3227,176.78,176.78,1
3228,144.44,48.15,3
3229,349.88,23.33,15
3230,98.08,8.17,12
3231,64.6,32.3,2
3232,454.17,30.28,15
3233,60.88,6.09,10
3234,462.21,66.03,7
3235,467.66,31.18,15
3236,267.63,22.3,12
3237,80.59,11.51,7
3238,104.22,52.11,2
3239,242.14,30.27,8
3240,436.51,48.5,9
3241,189.57,18.96,10
3242,254.27,50.85,5
3243,63.82,4.91,13
3244,45.33,2.27,20
3245,333.23,41.65,8
3246,12.46,0.59,21
3247,137.72,68.86,2
3248,85.41,3.88,22
3249,258.18,258.18,1
3250,159.09,26.52,6
3251,266.52,14.81,18
3252,77.66,4.85,16
3253,142.04,9.47,15
3254,361.11,16.41,22
3255,361.62,15.07,24
3256,466.75,21.22,22
3257,399.5,66.58,6
3258,268.44,16.78,16
3259,18.31,1.66,11
3260,47.59,3.97,12
3261,461.86,57.73,8
3262,301.02,100.34,3
3263,120.85,7.11,17
3264,71.8,71.8,1
3265,63.94,9.13,7
3266,352.53,19.58,18
3267,58.33,3.65,16
3268,415.78,59.4,7
3269,319.06,106.35,3
3270,187.68,46.92,4
3271,25.8,1.12,23
3272,465.39,465.39,1
3273,350.59,87.65,4
3274,269.36,22.45,12
3275,196.75,15.13,13
3276,203.57,40.71,5
3277,268.82,20.68,13
3278,491.56,245.78,2
3279,316.21,22.59,14
3280,143.47,143.47,1
3281,264.77,66.19,4
3282,227.65,16.26,14
3283,62.55,15.64,4
3284,154.1,77.05,2
3285,405.87,40.59,10
3286,233.56,77.85,3
3287,498.49,31.16,16
3288,104.8,11.64,9
3289,169.44,8.47,20
3290,390.85,55.84,7
3291,220.51,11.03,20
3292,134.01,7.88,17
3293,397.44,19.87,20
3294,219.18,54.8,4
3295,468.34,52.04,9
3296,58.61,6.51,9
3297,42.06,4.67,9
3298,132.37,13.24,10
3299,208.43,9.93,21
3300,93.08,23.27,4
3301,169.7,12.12,14
3302,368.8,92.2,4
3303,142.32,7.49,19
3304,85.3,42.65,2
3305,413.92,24.35,17
3306,430.43,30.75,14
3307,154.88,25.81,6
3308,27.66,1.54,18
3309,64.86,32.43,2
3310,215.02,43.0,5
3311,405.75,16.91,24
3312,445.69,31.84,14
3313,472.2,39.35,12
3314,329.36,164.68,2
3315,301.86,50.31,6
3316,232.9,46.58,5
3317,140.83,6.4,22
3318,394.8,23.22,17
3319,204.4,68.13,3
3320,96.55,32.18,3
3321,146.9,9.18,16
3322,249.94,83.31,3
3323,352.37,58.73,6
3324,416.54,138.85,3
3325,434.31,43.43,10
3326,174.86,14.57,12
3327,331.31,55.22,6
3328,82.5,13.75,6
3329,337.46,168.73,2
3330,443.78,31.7,14
3331,489.69,61.21,8
3332,453.74,22.69,20
3333,389.04,25.94,15
3334,123.16,6.84,18
3335,119.92,6.0,20
3336,263.73,18.84,14
3337,396.83,66.14,6
3338,92.45,11.56,8
3339,323.14,24.86,13
3340,56.42,4.34,13
3341,31.14,10.38,3
3342,231.87,46.37,5
3343,295.66,12.85,23
3344,421.66,30.12,14
3345,197.14,19.71,10
3346,401.16,19.1,21
3347,492.99,24.65,20
3348,55.35,2.91,19
3349,125.97,6.63,19
3350,233.05,116.53,2
3351,125.25,8.35,15
3352,69.54,8.69,8
3353,382.92,54.7,7
3354,270.31,45.05,6
3355,458.54,30.57,15
3356,29.87,2.49,12
3357,459.6,91.92,5
3358,432.79,24.04,18
3359,415.22,103.81,4
3360,147.39,13.4,11
3361,316.21,14.37,22
3362,279.22,34.9,8
3363,303.15,33.68,9
3364,353.03,16.05,22
3365,443.75,443.75,1
3366,237.68,9.9,24
3367,400.89,28.63,14
3368,150.77,6.56,23
3369,457.58,45.76,10
3370,306.4,27.85,11
3371,433.8,43.38,10
3372,45.03,2.14,21
3373,461.06,32.93,14
3374,209.57,52.39,4
3375,26.16,1.19,22
3376,155.51,6.48,24
3377,365.52,52.22,7
3378,37.55,12.52,3
3379,88.78,88.78,1
3380,287.1,23.93,12
3381,317.16,15.86,20
3382,40.03,2.86,14
3383,395.14,79.03,5
3384,473.23,94.65,5
3385,315.17,28.65,11
3386,43.91,4.39,10
3387,173.0,86.5,2
3388,396.14,19.81,20
3389,246.57,11.21,22
3390,312.01,13.57,23
3391,351.26,87.81,4
3392,149.5,74.75,2
3393,192.26,48.06,4
3394,11.31,3.77,3
3395,218.52,9.11,24
3396,304.26,304.26,1
3397,48.68,8.11,6
3398,233.32,46.66,5
3399,437.05,23.0,19
3400,202.41,12.65,16
3401,201.12,9.58,21
3402,362.41,120.8,3
3403,411.64,17.9,23
3404,147.59,6.15,24
3405,424.78,212.39,2
3406,272.14,14.32,19
3407,302.98,43.28,7
3408,159.22,8.85,18
3409,369.91,41.1,9
3410,419.08,20.95,20
3411,372.59,186.29,2
3412,125.06,17.87,7
3413,385.99,96.5,4
3414,372.08,41.34,9
3415,318.03,318.03,1
3416,404.8,202.4,2
3417,205.29,22.81,9
3418,322.88,80.72,4
3419,162.76,10.17,16
3420,249.3,35.61,7
3421,161.07,161.07,1
3422,299.49,24.96,12
3423,54.08,5.41,10
3424,95.2,23.8,4
3425,448.16,40.74,11
3426,405.2,67.53,6
3427,206.1,8.59,24
3428,252.47,36.07,7
3429,123.98,8.27,15
3430,339.25,16.15,21
3431,368.22,46.03,8
3432,127.32,127.32,1
3433,105.94,4.61,23
3434,206.11,9.37,22
3435,318.09,106.03,3
3436,113.86,6.7,17
3437,482.84,34.49,14
3438,109.56,8.43,13
