user_id,total_revenue,avg_monthly_revenue,lifetime_months
2581,145.75,18.22,8
2582,126.33,18.05,7
2583,17.26,0.91,19
2584,125.15,5.69,22
2585,298.08,37.26,8
2586,256.45,10.69,24
2587,368.37,26.31,14
2588,274.83,24.98,11
2589,244.28,14.37,17
2590,196.06,8.91,22
2591,274.55,22.88,12
2592,61.66,5.61,11
2593,180.12,9.01,20
2594,237.35,237.35,1
2595,120.22,20.04,6
2596,138.43,23.07,6
2597,114.57,5.21,22
2598,205.11,41.02,5
2599,228.85,28.61,8
2600,234.77,10.21,23
2601,116.23,8.3,14
2602,139.31,12.66,11
2603,354.62,14.78,24
2604,281.32,56.26,5
2605,152.74,6.94,22
2606,359.05,39.89,9
2607,127.81,42.6,3
2608,499.81,21.73,23
2609,474.56,237.28,2
2610,179.72,59.91,3
2611,240.59,10.94,22
2612,282.01,14.84,19
2613,300.68,15.83,19
2614,324.29,23.16,14
2615,126.83,18.12,7
2616,200.75,10.57,19
2617,397.25,18.06,22
2618,185.69,12.38,15
2619,20.39,1.85,11
2620,423.46,19.25,22
2621,313.81,19.61,16
2622,116.09,7.74,15
2623,458.69,20.85,22
2624,67.16,2.92,23
2625,394.1,56.3,7
2626,36.21,2.13,17
2627,204.54,17.04,12
2628,266.79,14.82,18
2629,42.7,14.23,3
2630,245.97,17.57,14
2631,173.8,43.45,4
2632,118.29,6.23,19
2633,73.51,5.25,14
2634,304.77,50.79,6
2635,369.2,41.02,9
2636,244.54,22.23,11
2637,11.93,0.7,17
2638,215.12,15.37,14
2639,457.49,45.75,10
2640,164.95,6.87,24
2641,499.92,99.98,5
2642,481.12,32.07,15
2643,159.26,79.63,2
2644,63.19,3.95,16
2645,442.91,88.58,5
2646,37.97,3.8,10
2647,404.2,28.87,14
2648,258.94,28.77,9
2649,20.24,1.19,17
2650,224.83,44.97,5
2651,271.35,13.57,20
2652,325.51,14.8,22
2653,249.32,27.7,9
2654,217.71,12.1,18
2655,183.33,7.97,23
2656,199.88,16.66,12
2657,413.12,41.31,10
2658,496.43,27.58,18
2659,84.87,4.24,20
2660,169.47,169.47,1
2661,306.4,51.07,6
2662,494.88,21.52,23
2663,353.03,32.09,11
2664,387.33,96.83,4
2665,99.44,99.44,1
2666,388.7,194.35,2
2667,97.12,97.12,1
2668,256.19,12.81,20
2669,357.15,39.68,9
2670,30.42,3.8,8
2671,83.93,13.99,6
2672,75.99,3.45,22
2673,300.34,14.3,21
2674,360.63,30.05,12
2675,458.52,35.27,13
2676,252.25,50.45,5
2677,28.08,7.02,4
2678,488.17,244.09,2
2679,396.62,24.79,16
2680,383.79,34.89,11
2681,142.12,20.3,7
2682,14.78,1.06,14
2683,391.49,21.75,18
2684,424.85,23.6,18
2685,216.71,27.09,8
2686,288.35,288.35,1
2687,217.22,10.86,20
2688,240.57,40.09,6
2689,116.48,8.96,13
2690,47.71,23.86,2
2691,392.2,24.51,16
2692,139.2,7.73,18
2693,185.9,26.56,7
2694,347.89,173.94,2
2695,175.73,12.55,14
2696,38.92,5.56,7
2697,438.63,146.21,3
2698,341.4,17.07,20
2699,467.73,23.39,20
2700,478.48,25.18,19
2701,273.48,13.67,20
2702,224.6,18.72,12
2703,50.84,2.42,21
2704,61.93,2.95,21
2705,253.69,126.84,2
2706,153.53,8.53,18
2707,55.61,5.06,11
2708,348.51,174.25,2
2709,346.65,21.67,16
2710,394.11,19.71,20
2711,349.39,16.64,21
2712,343.58,15.62,22
2713,184.48,14.19,13
2714,285.92,23.83,12
2715,203.11,40.62,5
2716,92.15,10.24,9
2717,276.33,39.48,7
2718,249.06,13.84,18
2719,452.36,26.61,17
2720,435.0,31.07,14
2721,94.39,4.97,19
2722,154.76,51.59,3
2723,52.43,4.03,13
2724,222.91,37.15,6
2725,132.23,13.22,10
2726,209.21,9.96,21
2727,43.77,5.47,8
2728,58.73,2.67,22
2729,123.4,15.43,8
2730,475.69,237.84,2
2731,129.21,6.15,21
2732,407.84,101.96,4
2733,319.56,29.05,11
2734,304.84,20.32,15
2735,403.63,23.74,17
2736,218.0,9.08,24
2737,120.45,17.21,7
2738,435.55,25.62,17
2739,489.69,163.23,3
2740,301.3,150.65,2
2741,336.01,21.0,16
2742,365.32,22.83,16
2743,280.21,13.34,21
2744,285.53,11.9,24
2745,406.29,17.66,23
2746,97.51,4.24,23
2747,72.19,18.05,4
2748,376.7,376.7,1
2749,223.77,20.34,11
2750,220.65,18.39,12
2751,415.49,138.5,3
2752,114.91,6.38,18
2753,72.18,3.28,22
2754,99.95,5.88,17
2755,125.31,7.83,16
2756,101.01,33.67,3
2757,63.39,4.88,13
2758,271.08,14.27,19
2759,101.73,5.98,17
2760,198.06,33.01,6
2761,77.45,4.3,18
2762,400.13,23.54,17
2763,485.97,97.19,5
2764,351.64,117.21,3
2765,474.58,27.92,17
2766,276.68,34.59,8
2767,489.37,20.39,24
2768,24.53,6.13,4
2769,252.96,21.08,12
2770,16.31,0.86,19
2771,423.01,84.6,5
2772,234.73,234.73,1
2773,201.62,100.81,2
2774,49.91,2.77,18
2775,50.28,4.19,12
2776,228.66,76.22,3
2777,92.42,18.48,5
2778,375.27,93.82,4
2779,303.64,25.3,12
2780,13.74,0.62,22
2781,102.59,4.66,22
2782,162.05,8.1,20
2783,443.38,27.71,16
2784,284.42,71.11,4
2785,488.39,22.2,22
2786,443.03,44.3,10
2787,379.94,63.32,6
2788,64.44,4.6,14
2789,351.09,39.01,9
2790,103.62,11.51,9
2791,13.8,2.3,6
2792,437.99,27.37,16
2793,415.86,51.98,8
2794,188.15,8.96,21
2795,407.61,37.06,11
2796,392.74,30.21,13
2797,429.15,33.01,13
2798,203.71,15.67,13
2799,247.66,11.26,22
2800,441.58,44.16,10
2801,465.86,77.64,6
2802,129.67,25.93,5
2803,121.0,6.72,18
2804,58.76,2.94,20
2805,418.39,83.68,5
2806,268.87,29.87,9
2807,37.54,1.79,21
2808,338.86,21.18,16
2809,51.85,25.93,2
2810,60.08,60.08,1
2811,205.79,14.7,14
2812,280.18,13.34,21
2813,361.84,40.2,9
2814,267.48,133.74,2
2815,412.25,17.18,24
2816,314.15,28.56,11
2817,17.42,0.83,21
2818,201.87,8.78,23
2819,146.34,36.59,4
2820,311.83,15.59,20
2821,452.36,64.62,7
2822,237.37,79.12,3
2823,434.0,72.33,6
2824,440.47,73.41,6
2825,14.18,0.64,22
2826,32.69,1.72,19
2827,475.94,36.61,13
2828,444.5,88.9,5
2829,391.46,130.49,3
2830,351.67,31.97,11
2831,433.69,19.71,22
2832,410.77,29.34,14
2833,340.19,42.52,8
2834,60.31,6.7,9
2835,36.55,3.05,12
2836,134.8,7.93,17
2837,262.08,15.42,17
2838,83.04,11.86,7
2839,334.39,13.93,24
2840,193.45,17.59,11
2841,407.24,17.71,23
2842,135.7,9.05,15
2843,73.13,18.28,4
2844,48.38,6.05,8
2845,453.78,75.63,6
2846,82.58,11.8,7
2847,255.92,17.06,15
2848,335.5,47.93,7
2849,396.16,33.01,12
2850,193.93,32.32,6
2851,38.15,1.82,21
2852,314.66,13.11,24
2853,320.52,15.26,21
2854,348.48,20.5,17
2855,88.83,5.23,17
2856,226.8,226.8,1
2857,140.07,6.37,22
2858,39.64,3.3,12
2859,65.63,8.2,8
2860,94.75,15.79,6
2861,390.78,48.85,8
2862,469.24,42.66,11
2863,386.84,20.36,19
2864,173.65,8.68,20
2865,167.49,7.98,21
2866,374.24,34.02,11
2867,279.49,12.15,23
2868,41.49,3.19,13
2869,242.47,20.21,12
2870,125.31,31.33,4
2871,419.95,419.95,1
2872,115.58,57.79,2
2873,230.28,17.71,13
2874,172.66,19.18,9
2875,284.74,15.82,18
2876,404.35,28.88,14
2877,286.34,16.84,17
2878,250.62,10.9,23
2879,317.55,15.12,21
2880,323.83,15.42,21
2881,275.6,30.62,9
2882,361.71,20.09,18
2883,211.9,9.21,23
2884,397.52,397.52,1
2885,79.29,39.65,2
2886,212.39,12.49,17
2887,432.72,25.45,17
2888,31.47,6.29,5
2889,231.55,12.86,18
2890,137.83,7.66,18
2891,455.04,30.34,15
2892,324.54,18.03,18
2893,271.46,16.97,16
2894,384.63,76.93,5
2895,370.87,123.62,3
2896,494.66,494.66,1
2897,128.52,5.84,22
2898,76.97,38.48,2
2899,160.52,16.05,10
2900,89.24,4.7,19
2901,224.23,14.01,16
2902,314.6,62.92,5
2903,72.27,3.61,20
2904,138.86,17.36,8
2905,222.3,20.21,11
2906,379.69,19.98,19
2907,119.57,5.43,22
2908,199.23,12.45,16
2909,495.86,495.86,1
2910,137.06,34.27,4
2911,410.76,24.16,17
2912,332.68,166.34,2
2913,271.8,33.98,8
2914,147.27,6.14,24
2915,52.62,2.51,21
2916,62.79,5.71,11
2917,292.16,58.43,5
2918,270.98,33.87,8
2919,395.46,32.95,12
2920,423.32,28.22,15
2921,228.26,28.53,8
2922,242.51,13.47,18
2923,250.14,62.53,4
2924,412.88,18.77,22
2925,179.87,16.35,11
2926,81.35,5.42,15
2927,445.92,148.64,3
2928,257.51,32.19,8
2929,42.38,8.48,5
2930,200.75,50.19,4
2931,374.97,31.25,12
2932,428.12,71.35,6
2933,196.05,32.68,6
2934,145.05,145.05,1
2935,488.77,244.38,2
2936,83.91,11.99,7
2937,289.8,12.08,24
2938,61.47,3.84,16
2939,146.67,8.63,17
2940,227.31,10.82,21
2941,440.53,73.42,6
2942,429.01,26.81,16
2943,225.01,22.5,10
2944,67.16,7.46,9
2945,332.81,20.8,16
2946,117.21,5.86,20
2947,216.07,9.82,22
2948,393.99,197.0,2
2949,448.37,18.68,24
2950,155.25,31.05,5
2951,344.35,21.52,16
2952,123.66,6.51,19
2953,390.69,39.07,10
2954,461.64,153.88,3
2955,281.78,12.81,22
2956,17.47,1.59,11
2957,106.23,8.85,12
2958,114.51,22.9,5
2959,407.61,45.29,9
2960,38.14,5.45,7
2961,239.26,11.96,20
2962,277.76,138.88,2
2963,186.08,11.63,16
2964,413.41,137.8,3
2965,164.05,23.44,7
2966,334.31,41.79,8
2967,403.39,36.67,11
2968,493.02,22.41,22
2969,193.35,64.45,3
2970,151.58,151.58,1
2971,398.62,23.45,17
2972,276.75,25.16,11
2973,488.7,162.9,3
2974,403.0,18.32,22
2975,270.29,135.15,2
2976,131.48,21.91,6
2977,347.99,21.75,16
2978,494.0,41.17,12
2979,487.32,69.62,7
2980,159.9,19.99,8
2981,489.38,163.13,3
2982,399.99,17.39,23
2983,475.48,19.81,24
2984,105.04,8.08,13
2985,199.13,199.13,1
2986,218.6,13.66,16
2987,133.25,6.35,21
2988,153.49,7.31,21
2989,487.05,44.28,11
2990,141.75,7.09,20
2991,384.8,16.73,23
2992,236.5,26.28,9
2993,393.27,19.66,20
2994,444.34,31.74,14
2995,484.63,40.39,12
2996,79.03,7.9,10
2997,212.72,26.59,8
2998,307.12,307.12,1
2999,465.5,21.16,22
3000,312.73,17.37,18
3001,123.3,61.65,2
3002,157.62,78.81,2
3003,265.22,29.47,9
3004,25.88,1.52,17
3005,45.82,2.7,17
3006,323.34,23.1,14
3007,49.08,8.18,6
3008,371.08,16.13,23
3009,281.53,14.08,20
3010,41.03,13.68,3
3011,478.58,79.76,6
3012,118.53,9.12,13
3013,108.02,10.8,10
3014,396.9,49.61,8
3015,249.96,11.36,22
3016,213.12,23.68,9
3017,116.89,11.69,10
3018,114.22,4.97,23
3019,297.36,29.74,10
3020,481.25,34.38,14
3021,70.35,70.35,1
3022,78.49,26.16,3
3023,422.54,105.64,4
3024,170.6,12.19,14
3025,314.37,14.29,22
3026,229.34,16.38,14
3027,19.55,1.78,11
3028,169.13,24.16,7
3029,400.92,19.09,21
3030,34.59,6.92,5
3031,192.99,24.12,8
3032,176.97,25.28,7
3033,446.46,37.2,12
3034,99.84,33.28,3
3035,151.65,8.92,17
3036,377.31,22.19,17
3037,423.19,423.19,1
3038,167.04,9.83,17
3039,96.77,16.13,6
3040,344.14,26.47,13
3041,114.73,28.68,4
3042,190.73,7.95,24
3043,113.13,7.07,16
3044,157.78,14.34,11
3045,56.69,28.34,2
3046,472.27,42.93,11
3047,24.05,4.01,6
3048,161.03,23.0,7
3049,467.42,58.43,8
3050,335.87,41.98,8
3051,340.57,14.81,23
3052,41.53,1.73,24
3053,18.19,1.65,11
3054,39.9,2.85,14
3055,402.74,33.56,12
3056,76.14,3.17,24
3057,182.51,30.42,6
3058,459.54,19.15,24
3059,59.29,3.95,15
3060,411.74,51.47,8
3061,396.26,56.61,7
3062,244.17,122.08,2
3063,409.18,58.45,7
3064,144.65,13.15,11
3065,79.33,4.67,17
3066,311.8,19.49,16
3067,228.67,76.22,3
3068,487.49,69.64,7
3069,432.07,61.72,7
3070,205.27,13.68,15
3071,406.86,27.12,15
3072,388.67,19.43,20
3073,377.09,41.9,9
3074,164.41,9.13,18
3075,27.12,2.47,11
3076,313.74,13.07,24
3077,441.76,55.22,8
3078,32.62,2.51,13
3079,299.22,19.95,15
3080,114.46,14.31,8
3081,302.24,75.56,4
3082,202.3,10.12,20
3083,293.58,15.45,19
3084,481.42,60.18,8
3085,61.34,3.83,16
3086,157.75,19.72,8
3087,408.68,51.09,8
3088,214.42,13.4,16
3089,443.5,21.12,21
3090,41.09,2.05,20
3091,304.69,16.93,18
3092,458.21,30.55,15
3093,134.57,5.85,23
3094,30.85,1.62,19
3095,180.14,10.6,17
3096,491.17,40.93,12
3097,208.16,10.96,19
3098,78.24,39.12,2
3099,220.83,10.52,21
3100,225.99,18.83,12
3101,494.87,23.57,21
3102,68.9,4.05,17
3103,197.54,8.23,24
3104,381.9,29.38,13
3105,283.16,16.66,17
3106,98.7,24.68,4
3107,252.23,11.46,22
3108,415.97,52.0,8
3109,375.17,28.86,13
3110,471.36,157.12,3
3111,135.36,11.28,12
3112,20.43,0.89,23
3113,316.87,26.41,12
3114,485.62,48.56,10
3115,430.13,107.53,4
3116,226.57,15.1,15
3117,436.96,145.65,3
3118,310.36,34.48,9
3119,61.8,8.83,7
3120,329.61,82.4,4
3121,213.02,21.3,10
3122,222.75,37.12,6
3123,426.39,426.39,1
3124,421.5,46.83,9
3125,308.36,14.68,21
3126,346.74,16.51,21
3127,461.12,41.92,11
3128,466.78,51.86,9
3129,102.53,12.82,8
3130,241.86,40.31,6
3131,158.87,12.22,13
3132,415.7,25.98,16
3133,19.02,1.73,11
3134,426.29,213.15,2
3135,98.47,6.56,15
3136,268.79,22.4,12
3137,235.58,47.12,5
3138,409.03,17.04,24
3139,280.26,35.03,8
3140,92.91,3.87,24
3141,493.2,493.2,1
3142,256.52,15.09,17
3143,358.39,358.39,1
3144,494.31,54.92,9
3145,156.48,7.45,21
3146,255.23,10.63,24
3147,294.41,12.8,23
3148,394.67,20.77,19
3149,160.23,6.97,23
3150,384.86,27.49,14
3151,390.0,48.75,8
3152,257.29,15.13,17
3153,23.15,4.63,5
3154,481.92,20.95,23
3155,83.36,4.9,17
3156,199.12,8.66,23
3157,183.03,36.61,5
3158,179.92,19.99,9
3159,424.32,60.62,7
3160,333.46,15.16,22
3161,113.25,8.71,13
3162,268.9,89.63,3
3163,490.49,122.62,4
3164,260.76,23.71,11
3165,140.66,12.79,11
3166,196.0,28.0,7
3167,76.64,5.11,15
3168,347.86,38.65,9
3169,96.44,96.44,1
3170,295.45,13.43,22
3171,24.97,2.77,9
3172,482.07,40.17,12
3173,35.66,4.46,8
3174,132.66,13.27,10
3175,336.14,336.14,1
3176,196.67,15.13,13
3177,90.01,10.0,9
3178,192.75,24.09,8
3179,496.08,99.22,5
3180,243.53,40.59,6
3181,68.58,68.58,1
3182,201.92,10.1,20
3183,253.25,84.42,3
3184,46.66,2.74,17
3185,42.79,1.95,22
3186,72.74,3.16,23
3187,191.42,38.28,5
3188,393.93,32.83,12
3189,440.41,18.35,24
3190,476.69,95.34,5
3191,412.83,18.77,22
3192,403.1,44.79,9
3193,360.22,18.96,19
3194,316.11,14.37,22
3195,170.75,42.69,4
3196,293.91,293.91,1
3197,109.03,4.54,24
3198,64.82,3.24,20
3199,159.6,7.25,22
3200,63.8,7.09,9
3201,297.15,21.22,14
3202,428.67,42.87,10
3203,75.63,4.45,17
3204,25.73,2.14,12
3205,464.79,66.4,7
3206,124.63,124.63,1
3207,442.8,20.13,22
3208,166.32,11.88,14
3209,218.3,9.1,24
3210,480.41,160.14,3
3211,306.94,23.61,13
3212,160.17,53.39,3
3213,498.54,20.77,24
3214,104.25,4.74,22
3215,401.68,19.13,21
3216,120.78,6.36,19
3217,298.53,22.96,13
3218,221.8,10.08,22
3219,415.62,19.79,21
3220,119.01,7.93,15
3221,451.75,64.54,7
3222,176.78,176.78,1
3223,144.44,48.15,3
3224,349.88,23.33,15
3225,98.08,8.17,12
3226,64.6,32.3,2
3227,454.17,30.28,15
3228,60.88,6.09,10
3229,462.21,66.03,7
3230,467.66,31.18,15
3231,267.63,22.3,12
3232,80.59,11.51,7
3233,104.22,52.11,2
3234,242.14,30.27,8
3235,436.51,48.5,9
3236,189.57,18.96,10
3237,254.27,50.85,5
3238,63.82,4.91,13
3239,45.33,2.27,20
3240,333.23,41.65,8
3241,12.46,0.59,21
3242,137.72,68.86,2
3243,85.41,3.88,22
3244,258.18,258.18,1
3245,159.09,26.52,6
3246,266.52,14.81,18
3247,77.66,4.85,16
3248,142.04,9.47,15
3249,361.11,16.41,22
3250,361.62,15.07,24
3251,466.75,21.22,22
3252,399.5,66.58,6
3253,268.44,16.78,16
3254,18.31,1.66,11
3255,47.59,3.97,12
3256,461.86,57.73,8
3257,301.02,100.34,3
3258,120.85,7.11,17
3259,71.8,71.8,1
3260,63.94,9.13,7
3261,352.53,19.58,18
3262,58.33,3.65,16
3263,415.78,59.4,7
3264,319.06,106.35,3
3265,187.68,46.92,4
3266,25.8,1.12,23
3267,465.39,465.39,1
3268,350.59,87.65,4
3269,269.36,22.45,12
3270,196.75,15.13,13
3271,203.57,40.71,5
3272,268.82,20.68,13
3273,491.56,245.78,2
3274,316.21,22.59,14
3275,143.47,143.47,1
3276,264.77,66.19,4
3277,227.65,16.26,14
3278,62.55,15.64,4
3279,154.1,77.05,2
3280,405.87,40.59,10
3281,233.56,77.85,3
3282,498.49,31.16,16
3283,104.8,11.64,9
3284,169.44,8.47,20
3285,390.85,55.84,7
3286,220.51,11.03,20
3287,134.01,7.88,17
3288,397.44,19.87,20
3289,219.18,54.8,4
3290,468.34,52.04,9
3291,58.61,6.51,9
3292,42.06,4.67,9
3293,132.37,13.24,10
3294,208.43,9.93,21
3295,93.08,23.27,4
3296,169.7,12.12,14
3297,368.8,92.2,4
3298,142.32,7.49,19
3299,85.3,42.65,2
3300,413.92,24.35,17
3301,430.43,30.75,14
3302,154.88,25.81,6
3303,27.66,1.54,18
3304,64.86,32.43,2
3305,215.02,43.0,5
3306,405.75,16.91,24
3307,445.69,31.84,14
3308,472.2,39.35,12
3309,329.36,164.68,2
3310,301.86,50.31,6
3311,232.9,46.58,5
3312,140.83,6.4,22
3313,394.8,23.22,17
3314,204.4,68.13,3
3315,96.55,32.18,3
3316,146.9,9.18,16
3317,249.94,83.31,3
3318,352.37,58.73,6
3319,416.54,138.85,3
3320,434.31,43.43,10
3321,174.86,14.57,12
3322,331.31,55.22,6
3323,82.5,13.75,6
3324,337.46,168.73,2
3325,443.78,31.7,14
3326,489.69,61.21,8
3327,453.74,22.69,20
3328,389.04,25.94,15
3329,123.16,6.84,18
3330,119.92,6.0,20
3331,263.73,18.84,14
3332,396.83,66.14,6
3333,92.45,11.56,8
3334,323.14,24.86,13
3335,56.42,4.34,13
3336,31.14,10.38,3
3337,231.87,46.37,5
3338,295.66,12.85,23
3339,421.66,30.12,14
3340,197.14,19.71,10
3341,401.16,19.1,21
3342,492.99,24.65,20
3343,55.35,2.91,19
3344,125.97,6.63,19
3345,233.05,116.53,2
3346,125.25,8.35,15
3347,69.54,8.69,8
3348,382.92,54.7,7
3349,270.31,45.05,6
3350,458.54,30.57,15
3351,29.87,2.49,12
3352,459.6,91.92,5
3353,432.79,24.04,18
3354,415.22,103.81,4
3355,147.39,13.4,11
3356,316.21,14.37,22
3357,279.22,34.9,8
3358,303.15,33.68,9
3359,353.03,16.05,22
3360,443.75,443.75,1
3361,237.68,9.9,24
3362,400.89,28.63,14
3363,150.77,6.56,23
3364,457.58,45.76,10
3365,306.4,27.85,11
3366,433.8,43.38,10
3367,45.03,2.14,21
3368,461.06,32.93,14
3369,209.57,52.39,4
3370,26.16,1.19,22
3371,155.51,6.48,24
3372,365.52,52.22,7
3373,37.55,12.52,3
3374,88.78,88.78,1
3375,287.1,23.93,12
3376,317.16,15.86,20
3377,40.03,2.86,14
3378,395.14,79.03,5
3379,473.23,94.65,5
3380,315.17,28.65,11
3381,43.91,4.39,10
3382,173.0,86.5,2
3383,396.14,19.81,20
3384,246.57,11.21,22
3385,312.01,13.57,23
3386,351.26,87.81,4
3387,149.5,74.75,2
3388,192.26,48.06,4
3389,11.31,3.77,3
3390,218.52,9.11,24
3391,304.26,304.26,1
3392,48.68,8.11,6
3393,233.32,46.66,5
3394,437.05,23.0,19
3395,202.41,12.65,16
3396,201.12,9.58,21
3397,362.41,120.8,3
3398,411.64,17.9,23
3399,147.59,6.15,24
3400,424.78,212.39,2
3401,272.14,14.32,19
3402,302.98,43.28,7
3403,159.22,8.85,18
3404,369.91,41.1,9
3405,419.08,20.95,20
3406,372.59,186.29,2
3407,125.06,17.87,7
3408,385.99,96.5,4
3409,372.08,41.34,9
3410,318.03,318.03,1
3411,404.8,202.4,2
3412,205.29,22.81,9
3413,322.88,80.72,4
3414,162.76,10.17,16
3415,249.3,35.61,7
3416,161.07,161.07,1
3417,299.49,24.96,12
3418,54.08,5.41,10
3419,95.2,23.8,4
3420,448.16,40.74,11
3421,405.2,67.53,6
3422,206.1,8.59,24
3423,252.47,36.07,7
3424,123.98,8.27,15
3425,339.25,16.15,21
3426,368.22,46.03,8
3427,127.32,127.32,1
3428,105.94,4.61,23
3429,206.11,9.37,22
3430,318.09,106.03,3
3431,113.86,6.7,17
3432,482.84,34.49,14
3433,109.56,8.43,13
3434,170.58,21.32,8
3435,314.09,19.63,16
3436,471.07,19.63,24
3437,78.63,6.05,13
3438,244.75,20.4,12
3439,207.67,10.38,20
3440,341.53,56.92,6
3441,299.98,13.64,22
3442,124.72,5.42,23
3443,264.71,29.41,9
3444,194.94,10.83,18
3445,294.37,16.35,18
3446,385.64,32.14,12
3447,430.56,20.5,21
3448,272.54,34.07,8
3449,201.65,16.8,12
3450,360.68,15.03,24
3451,258.51,258.51,1
3452,410.73,102.68,4
3453,341.56,68.31,5
3454,205.07,8.54,24
3455,453.76,37.81,12
3456,480.08,20.87,23
3457,449.23,28.08,16
3458,229.59,10.93,21
3459,366.38,15.93,23
3460,318.94,53.16,6
3461,67.89,4.24,16
3462,299.99,15.79,19
3463,382.09,29.39,13
3464,36.15,1.51,24
3465,466.05,66.58,7
3466,385.43,22.67,17
3467,161.96,40.49,4
3468,392.24,26.15,15
3469,472.09,118.02,4
3470,75.71,3.79,20
3471,266.83,53.37,5
3472,438.51,43.85,10
3473,179.61,12.83,14
3474,318.99,13.87,23
3475,270.17,30.02,9
3476,20.27,1.07,19
3477,379.22,189.61,2
3478,65.37,16.34,4
3479,479.72,36.9,13
3480,245.19,27.24,9
3481,351.39,17.57,20
3482,460.25,76.71,6
3483,203.56,9.25,22
3484,476.17,95.23,5
3485,274.18,18.28,15
3486,412.22,22.9,18
3487,184.5,10.25,18
3488,117.19,5.86,20
3489,191.49,10.08,19
3490,59.27,3.7,16
3491,300.66,75.17,4
3492,359.91,18.94,19
3493,165.02,9.71,17
3494,282.82,31.42,9
3495,462.85,66.12,7
3496,387.11,20.37,19
3497,224.94,9.78,23
3498,404.92,80.98,5
3499,227.83,13.4,17
3500,169.42,84.71,2
3501,415.37,25.96,16
3502,432.04,86.41,5
3503,124.87,9.61,13
3504,182.23,18.22,10
3505,373.12,21.95,17
3506,439.25,109.81,4
3507,314.33,62.87,5
3508,464.89,154.96,3
3509,445.2,23.43,19
3510,300.68,60.14,5
3511,322.51,14.02,23
3512,12.4,12.4,1
3513,43.76,43.76,1
3514,97.31,6.08,16
3515,137.55,17.19,8
3516,284.85,12.95,22
3517,444.62,31.76,14
3518,399.79,44.42,9
3519,257.17,12.86,20
3520,473.11,36.39,13
3521,344.81,26.52,13
3522,126.76,42.25,3
3523,173.75,17.38,10
3524,151.6,16.84,9
3525,58.82,4.9,12
3526,230.03,115.02,2
3527,423.74,17.66,24
3528,491.34,70.19,7
3529,292.33,32.48,9
3530,283.06,15.73,18
3531,156.41,156.41,1
3532,220.53,12.97,17
3533,454.36,45.44,10
3534,61.4,3.07,20
3535,376.08,15.67,24
3536,376.95,125.65,3
3537,363.15,19.11,19
3538,116.56,58.28,2
3539,368.61,16.03,23
3540,445.12,23.43,19
3541,467.0,24.58,19
3542,60.33,6.03,10
3543,149.37,13.58,11
3544,297.17,22.86,13
3545,266.01,53.2,5
3546,51.42,3.96,13
3547,302.16,37.77,8
3548,213.9,106.95,2
3549,84.04,3.82,22
3550,453.29,23.86,19
3551,124.24,12.42,10
3552,244.21,17.44,14
3553,45.08,1.88,24
3554,297.16,148.58,2
3555,55.0,13.75,4
3556,90.54,4.31,21
3557,473.06,157.69,3
3558,35.15,11.72,3
3559,230.67,14.42,16
3560,468.26,58.53,8
3561,19.94,2.22,9
3562,21.69,1.81,12
3563,63.7,15.93,4
3564,413.31,24.31,17
3565,149.05,16.56,9
3566,217.37,19.76,11
3567,229.3,10.42,22
3568,11.66,1.06,11
3569,424.29,42.43,10
3570,431.0,143.67,3
3571,216.15,36.02,6
3572,75.33,37.66,2
3573,448.33,64.05,7
3574,325.67,17.14,19
3575,81.97,4.55,18
3576,61.46,6.15,10
3577,45.38,6.48,7
3578,269.56,12.84,21
3579,391.71,23.04,17
3580,82.49,7.5,11
3581,242.65,24.27,10
3582,114.66,6.74,17
3583,103.25,17.21,6
3584,373.83,373.83,1
3585,432.38,43.24,10
3586,344.22,19.12,18
3587,380.45,54.35,7
3588,25.39,1.69,15
3589,87.15,5.13,17
3590,352.84,22.05,16
3591,155.22,10.35,15
3592,147.58,73.79,2
3593,145.2,9.68,15
3594,424.35,141.45,3
3595,64.91,8.11,8
3596,69.69,9.96,7
3597,288.08,12.0,24
3598,310.87,17.27,18
3599,216.8,216.8,1
3600,341.89,20.11,17
3601,284.12,20.29,14
3602,38.83,1.62,24
3603,267.79,267.79,1
3604,186.08,23.26,8
3605,117.16,14.64,8
3606,198.37,22.04,9
3607,152.4,16.93,9
3608,199.51,15.35,13
3609,36.07,1.72,21
3610,455.96,227.98,2
3611,172.5,8.21,21
3612,302.93,20.2,15
3613,59.4,3.13,19
3614,271.86,33.98,8
3615,251.87,83.96,3
3616,329.03,21.94,15
3617,446.66,29.78,15
3618,151.22,12.6,12
3619,328.48,19.32,17
3620,331.26,27.61,12
3621,289.65,24.14,12
3622,439.49,19.11,23
3623,317.8,13.82,23
3624,166.89,23.84,7
3625,91.83,11.48,8
3626,145.28,6.6,22
3627,370.43,123.48,3
3628,113.01,14.13,8
3629,402.35,40.23,10
3630,439.29,21.96,20
3631,140.57,5.86,24
3632,442.07,88.41,5
3633,32.12,2.01,16
3634,39.92,4.44,9
3635,283.72,11.82,24
3636,71.55,2.98,24
3637,19.84,1.1,18
3638,349.11,17.46,20
3639,154.88,7.38,21
3640,95.39,47.7,2
3641,297.55,12.94,23
3642,126.11,11.46,11
3643,177.81,11.85,15
3644,224.97,74.99,3
3645,499.74,71.39,7
3646,37.19,6.2,6
3647,262.81,131.41,2
3648,298.09,13.55,22
3649,397.67,132.56,3
3650,87.5,8.75,10
3651,90.8,4.13,22
3652,54.76,9.13,6
3653,178.22,7.43,24
3654,185.24,10.9,17
